match_id,inning,batsman,batsman_runs
259,1,NV Ojha,19
449,1,GH Vihari,19
89,1,HH Gibbs,19
98,1,MF Maharoof,19
109,2,G Gambhir,19
160,1,GC Smith,19
402,1,A Ashish Reddy,19
175,2,HH Gibbs,19
384,1,PA Patel,19
243,2,AC Gilchrist,19
490,1,RG Sharma,19
490,2,SK Raina,19
467,2,SPD Smith,19
384,2,AM Nayar,19
384,2,LRPL Taylor,19
192,2,JA Morkel,19
359,2,AA Jhunjhunwala,19
562,2,PA Patel,19
331,1,DJ Harris,19
240,1,MS Bisla,19
419,2,LJ Wright,19
34,2,N Rana,19
316,2,AT Rayudu,19
301,1,DA Warner,19
395,2,AD Mathews,19
394,2,PA Patel,19
155,2,RA Jadeja,19
600,1,YK Pathan,19
472,1,R Dhawan,19
472,2,RV Uthappa,19
473,2,JP Duminy,19
551,1,MC Henriques,19
145,2,IK Pathan,19
383,1,KB Arun Karthik,19
573,2,RA Jadeja,19
134,2,V Kohli,19
360,2,TM Dilshan,19
361,2,MEK Hussey,19
573,1,RG Sharma,19
252,1,S Badrinath,19
252,2,BJ Hodge,19
231,2,KP Pietersen,19
405,2,PA Reddy,19
406,1,DB Das,19
230,1,JP Duminy,19
15,2,HM Amla,19
498,1,KK Nair,19
499,1,BB McCullum,19
500,1,S Dhawan,19
15,1,SV Samson,19
460,2,V Sehwag,19
203,1,V Sehwag,19
25,1,DJ Hooda,19
139,1,RV Uthappa,19
385,2,DPMD Jayawardene,19
531,2,KV Sharma,19
12,1,AB de Villiers,19
264,1,JD Ryder,19
184,1,DR Martyn,19
393,1,JP Faulkner,19
536,1,DJ Hooda,19
625,2,UT Khawaja,19
139,2,DPMD Jayawardene,19
196,1,AD Mathews,19
507,1,F du Plessis,19
507,2,NV Ojha,19
420,1,A Mukund,19
556,1,SS Iyer,19
527,2,G Gambhir,19
528,1,GJ Bailey,19
528,1,M Vijay,19
187,2,OA Shah,19
63,1,PR Shah,19
308,1,DJ Bravo,19
288,1,J Botha,19
7,1,G Gambhir,19
633,1,ER Dwivedi,19
185,1,KD Karthik,19
220,1,A Symonds,19
343,1,DA Miller,19
90,2,RV Uthappa,19
476,1,SPD Smith,19
629,2,AM Rahane,19
608,1,YK Pathan,19
198,2,ML Hayden,19
105,2,SR Watson,19
268,2,MK Pandey,19
418,2,JH Kallis,19
408,1,KA Pollard,19
387,1,RV Uthappa,19
566,2,V Kohli,19
536,2,WP Saha,19
79,2,S Dhawan,19
291,1,MK Tiwary,19
593,2,KA Pollard,19
272,2,S Dhawan,19
344,2,SS Tiwary,19
476,2,MK Pandey,19
20,2,AJ Finch,19
438,2,M Morkel,19
103,2,PA Patel,19
323,1,DT Christian,19
233,2,JH Kallis,19
171,1,V Kohli,19
414,1,DJG Sammy,19
272,1,JA Morkel,19
216,1,ML Hayden,19
479,1,CA Pujara,19
346,1,PA Patel,19
635,1,RA Jadeja,19
297,2,RA Jadeja,19
297,2,Y Gnaneswara Rao,19
4,1,AM Rahane,19
506,2,S Rana,19
636,2,Sachin Baby,18
274,1,Y Nagar,18
273,1,RG Sharma,18
417,2,CH Gayle,18
171,2,A Symonds,18
73,1,MF Maharoof,18
72,1,ST Jayasuriya,18
418,1,MS Dhoni,18
35,1,CJ Anderson,18
60,2,P Kumar,18
317,2,SS Tiwary,18
232,2,HH Gibbs,18
504,2,MK Pandey,18
163,2,A Symonds,18
161,2,Yuvraj Singh,18
73,1,G Gambhir,18
5,2,AP Tare,18
160,2,YV Takawale,18
404,1,M Vijay,18
598,1,NV Ojha,18
509,1,V Sehwag,18
560,2,PP Chawla,18
497,1,CJ Anderson,18
559,2,RG Sharma,18
69,1,K Goel,18
69,1,Yuvraj Singh,18
540,1,AM Rahane,18
424,1,DB Das,18
425,1,WP Saha,18
159,1,MS Dhoni,18
428,2,DJG Sammy,18
265,2,R Vinay Kumar,18
266,1,G Gambhir,18
75,2,ST Jayasuriya,18
180,1,GC Smith,18
431,1,AD Mathews,18
510,2,SK Raina,18
241,2,AM Rahane,18
241,2,LRPL Taylor,18
315,2,DJ Hussey,18
109,1,SR Tendulkar,18
227,1,NV Ojha,18
109,2,V Sehwag,18
182,1,SK Raina,18
548,1,GJ Bailey,18
537,1,NV Ojha,18
286,1,B Chipli,18
263,2,DL Vettori,18
263,2,SS Tiwary,18
41,1,RA Jadeja,18
154,2,G Gambhir,18
534,2,V Kohli,18
41,2,CJ Anderson,18
151,2,Yuvraj Singh,18
624,1,Shakib Al Hasan,18
565,1,DR Smith,18
17,2,KM Jadhav,18
534,2,KD Karthik,18
438,2,V Sehwag,18
583,1,P Sahu,18
81,1,JR Hopes,18
292,1,A Mishra,18
150,1,AM Nayar,18
440,2,SE Marsh,18
441,2,YK Pathan,18
292,1,DT Christian,18
531,2,S Dhawan,18
382,2,YK Pathan,18
383,2,AT Rayudu,18
192,2,GJ Bailey,18
488,2,S Rana,18
490,1,CJ Anderson,18
113,2,Kamran Akmal,18
113,2,SR Watson,18
604,2,SK Raina,18
443,2,LA Pomersbach,18
631,2,DA Warner,18
142,1,MN van Wyk,18
374,2,UBT Chand,18
295,1,JD Ryder,18
258,1,BJ Haddin,18
139,1,R Bishnoi,18
197,1,AB McDonald,18
372,2,UBT Chand,18
27,1,CR Woakes,18
576,2,MS Dhoni,18
312,1,R Vinay Kumar,18
312,2,Y Venugopal Rao,18
487,1,KL Rahul,18
339,2,DPMD Jayawardene,18
455,2,AM Rahane,18
201,1,IK Pathan,18
457,2,M Vijay,18
366,1,PA Patel,18
86,2,ST Jayasuriya,18
48,2,MK Pandey,18
610,1,DJ Bravo,18
610,1,RA Jadeja,18
610,2,DJ Hooda,18
298,1,S Rana,18
298,1,SC Ganguly,18
462,1,CJ Anderson,18
361,2,S Anirudha,18
459,1,M Vijay,18
131,2,RG Sharma,18
132,1,Harbhajan Singh,18
514,1,Shakib Al Hasan,18
311,2,Bipul Sharma,18
17,2,STR Binny,18
343,1,Azhar Mahmood,18
132,1,JP Duminy,18
361,2,JA Morkel,18
628,1,MC Henriques,18
8,1,STR Binny,18
303,1,RN ten Doeschate,18
90,1,MV Boucher,18
303,2,KA Pollard,18
48,2,SP Narine,18
208,2,MS Bisla,18
358,1,SPD Smith,18
358,2,AL Menaria,18
309,1,DB Das,18
93,1,TM Dilshan,18
347,1,MEK Hussey,18
344,2,V Kohli,18
306,2,AN Ahmed,18
356,2,MA Agarwal,18
471,1,MA Starc,18
126,4,YK Pathan,18
306,2,R Sathish,18
307,2,AB de Villiers,18
626,2,Gurkeerat Singh,18
125,1,KD Karthik,18
52,2,S Dhawan,18
351,1,KD Karthik,18
351,2,RV Uthappa,18
249,1,JP Duminy,18
308,2,AT Rayudu,18
215,1,KA Pollard,18
349,1,SP Goswami,18
271,1,JD Ryder,18
269,2,DPMD Jayawardene,18
542,1,RA Jadeja,18
416,1,DW Steyn,18
167,1,MF Maharoof,18
168,1,SK Warne,18
411,2,AJ Finch,18
591,1,BB McCullum,18
36,2,C de Grandhomme,18
319,1,Harbhajan Singh,18
237,1,DPMD Jayawardene,18
505,2,RG Sharma,18
622,2,BCJ Cutting,18
623,1,JC Buttler,18
414,2,M Vijay,18
274,2,M Klinger,18
271,2,R Dravid,18
272,2,JP Duminy,17
272,2,B Chipli,17
544,2,AR Patel,17
169,1,JDP Oram,17
559,1,F du Plessis,17
321,1,RV Uthappa,17
278,2,YK Pathan,17
279,2,JR Hopes,17
280,2,RJ Harris,17
419,2,SPD Smith,17
174,2,RV Uthappa,17
405,1,Gurkeerat Singh,17
173,2,LRPL Taylor,17
37,2,KA Pollard,17
519,1,RA Jadeja,17
474,1,KV Sharma,17
475,1,AB de Villiers,17
612,2,CH Morris,17
613,2,KH Pandya,17
627,1,SA Yadav,17
91,2,PP Chawla,17
218,1,KD Karthik,17
343,2,RA Jadeja,17
572,1,A Ashish Reddy,17
353,2,MK Pandey,17
353,2,RV Uthappa,17
596,2,AD Russell,17
404,2,V Sehwag,17
541,1,PA Patel,17
160,1,YK Pathan,17
402,2,SPD Smith,17
401,1,MC Juneja,17
108,2,Yuvraj Singh,17
109,1,DR Smith,17
327,2,DPMD Jayawardene,17
560,2,RV Uthappa,17
107,1,MV Boucher,17
326,2,SS Tiwary,17
176,1,SR Tendulkar,17
177,1,KC Sangakkara,17
547,1,SK Raina,17
67,2,SM Pollock,17
267,1,A Symonds,17
424,2,V Sehwag,17
88,1,M Kartik,17
88,1,WP Saha,17
303,2,AT Rayudu,17
207,2,HH Gibbs,17
208,1,AD Mathews,17
480,2,R Bhatia,17
400,1,M Vohra,17
428,1,UBT Chand,17
588,2,DJ Hooda,17
75,1,DJ Hussey,17
538,2,MS Bisla,17
179,2,ML Hayden,17
38,2,DT Christian,17
394,2,GH Vihari,17
111,2,SB Bangar,17
221,2,G Gambhir,17
361,1,AM Rahane,17
462,1,AP Tare,17
628,2,JP Duminy,17
359,2,PA Patel,17
24,1,KH Pandya,17
89,2,M Kaif,17
561,1,DA Warner,17
561,1,RS Bopara,17
539,1,AD Mathews,17
287,2,KA Pollard,17
154,2,KD Karthik,17
393,2,LRPL Taylor,17
183,1,AP Tare,17
253,2,JR Hopes,17
204,1,CA Pujara,17
93,1,V Sehwag,17
514,1,PP Chawla,17
514,1,RN ten Doeschate,17
566,2,CH Gayle,17
288,1,AM Rahane,17
632,1,SV Samson,17
434,2,MS Bisla,17
183,2,TM Dilshan,17
224,1,M Vijay,17
564,1,EJG Morgan,17
564,1,KL Rahul,17
602,2,AD Russell,17
65,2,DS Lehmann,17
150,2,TM Dilshan,17
438,1,CA Pujara,17
136,1,RG Sharma,17
136,2,G Gambhir,17
456,2,AT Rayudu,17
134,1,BJ Hodge,17
25,2,MK Tiwary,17
523,2,JP Faulkner,17
575,2,DR Smith,17
201,2,R Sathish,17
460,2,GJ Bailey,17
388,3,CL White,17
389,1,R Dravid,17
290,1,RA Jadeja,17
290,2,PC Valthaty,17
291,1,JH Kallis,17
439,2,KD Karthik,17
148,1,RV Uthappa,17
487,1,NV Ojha,17
222,1,LR Shukla,17
340,1,N Saini,17
616,2,NLTC Perera,17
340,1,SE Marsh,17
371,1,SK Raina,17
84,2,DPMD Jayawardene,17
84,2,IK Pathan,17
526,2,SV Samson,17
441,1,V Kohli,17
188,2,V Kohli,17
81,1,Yuvraj Singh,17
80,1,RG Sharma,17
292,2,Harbhajan Singh,17
144,2,TL Suman,17
28,1,BA Stokes,17
28,1,SPD Smith,17
488,1,WP Saha,17
488,2,VR Aaron,17
554,2,D Wiese,17
7,1,SA Yadav,17
7,2,KA Pollard,17
197,1,KD Karthik,17
197,2,EJG Morgan,17
139,2,KC Sangakkara,17
453,2,DJG Sammy,17
198,1,FY Fazal,17
200,2,AB Agarkar,17
578,1,Q de Kock,17
486,2,RA Jadeja,17
375,2,AP Majumdar,17
449,1,NLTC Perera,17
196,2,K Goel,17
629,2,SS Tiwary,17
244,2,JD Ryder,17
113,2,SA Asnodkar,17
28,2,JC Buttler,17
259,2,AM Nayar,17
142,1,CH Gayle,17
379,2,SL Malinga,17
447,1,KA Pollard,17
545,1,J Botha,17
73,1,R Bhatia,17
164,1,IK Pathan,17
419,1,UBT Chand,17
498,2,MA Agarwal,17
318,1,SK Raina,17
502,1,JP Duminy,17
234,1,ML Hayden,17
558,1,RS Bopara,17
350,1,AB de Villiers,17
478,1,RA Jadeja,17
69,2,SS Tiwary,17
70,1,Z Khan,17
37,1,Mandeep Singh,17
102,2,LPC Silva,17
505,2,AT Rayudu,17
505,1,V Sehwag,17
4,1,DT Christian,17
417,1,Harbhajan Singh,16
411,2,Yuvraj Singh,16
414,2,SK Raina,16
36,2,SP Jackson,16
53,2,Kuldeep Yadav,16
478,1,DR Smith,16
477,1,AJ Finch,16
322,2,Shakib Al Hasan,16
232,2,B Sumanth,16
324,2,SC Ganguly,16
35,2,HM Amla,16
270,1,Bipul Sharma,16
541,2,GH Vihari,16
71,1,Mohammad Hafeez,16
379,2,KA Pollard,16
446,2,UBT Chand,16
293,2,M Morkel,16
631,1,G Gambhir,16
334,2,DJ Bravo,16
226,2,R Dravid,16
338,1,V Kohli,16
313,1,SK Raina,16
242,1,SS Tiwary,16
196,2,DPMD Jayawardene,16
139,1,V Kohli,16
295,1,WD Parnell,16
294,1,FY Fazal,16
293,2,Y Venugopal Rao,16
293,2,TR Birt,16
529,2,STR Binny,16
606,1,Sachin Baby,16
606,1,STR Binny,16
376,1,PA Patel,16
448,2,Mandeep Singh,16
448,1,MC Henriques,16
312,2,Y Nagar,16
245,2,MA Agarwal,16
312,1,MA Agarwal,16
626,1,KL Rahul,16
608,1,AD Russell,16
451,2,B Chipli,16
556,1,KM Jadhav,16
488,2,JA Morkel,16
380,2,AD Russell,16
145,1,LA Carseldine,16
147,1,DR Smith,16
63,2,S Chanderpaul,16
255,2,MS Bisla,16
297,1,M Vijay,16
526,1,PA Patel,16
85,1,Joginder Sharma,16
488,1,MG Johnson,16
487,2,SV Samson,16
29,2,SP Narine,16
29,1,DT Christian,16
291,2,LA Pomersbach,16
534,1,HH Pandya,16
386,2,S Badrinath,16
386,2,RA Jadeja,16
186,1,WPUJC Vaas,16
389,1,DH Yagnik,16
388,2,KC Sangakkara,16
298,1,CJ Ferguson,16
461,1,Y Venugopal Rao,16
133,2,RA Jadeja,16
133,1,V Sehwag,16
65,1,JR Hopes,16
367,2,KD Karthik,16
136,1,Y Venugopal Rao,16
263,1,NV Ojha,16
549,2,AM Rahane,16
434,1,RG Sharma,16
391,1,M Vohra,16
111,1,MV Boucher,16
492,1,VH Zol,16
563,2,JP Faulkner,16
563,2,CH Morris,16
226,2,MK Pandey,16
96,2,RV Uthappa,16
96,1,S Vidyut,16
511,1,JO Holder,16
224,1,DE Bollinger,16
337,1,JP Duminy,16
30,2,Ishan Kishan,16
153,2,LRPL Taylor,16
392,1,JH Kallis,16
585,1,JC Buttler,16
632,2,STR Binny,16
394,2,A Mishra,16
394,2,A Ashish Reddy,16
340,2,RJ Peterson,16
117,1,JA Morkel,16
18,1,CH Morris,16
615,2,WP Saha,16
513,2,RG Sharma,16
203,1,PD Collingwood,16
361,2,RA Jadeja,16
573,2,MEK Hussey,16
254,2,A Symonds,16
298,1,MK Pandey,16
183,2,KD Karthik,16
184,1,NV Ojha,16
547,2,SA Yadav,16
68,1,VVS Laxman,16
68,1,AS Yadav,16
329,2,V Kohli,16
329,1,SPD Smith,16
561,1,KV Sharma,16
56,2,JJ Bumrah,16
462,1,MEK Hussey,16
611,1,UT Khawaja,16
252,2,RA Jadeja,16
628,1,NV Ojha,16
9,2,R Bhatia,16
252,2,DPMD Jayawardene,16
205,1,IK Pathan,16
342,2,KA Pollard,16
341,1,S Dhawan,16
15,1,CH Morris,16
509,2,R Tewatia,16
32,2,AR Patel,16
181,2,V Kohli,16
155,2,NV Ojha,16
156,1,AD Mathews,16
426,2,Yuvraj Singh,16
480,2,SR Watson,16
120,1,Yuvraj Singh,16
118,2,Joginder Sharma,16
310,2,Harbhajan Singh,16
309,1,G Gambhir,16
308,2,SR Tendulkar,16
479,1,DA Miller,16
358,1,MJ Clarke,16
467,2,SV Samson,16
359,1,DJ Hussey,16
424,1,B Lee,16
108,2,PP Chawla,16
57,1,NV Ojha,16
315,2,PP Chawla,16
240,2,KC Sangakkara,16
98,1,TM Dilshan,16
109,1,SM Pollock,16
400,2,R Bhatia,16
402,2,AJ Finch,16
160,2,ST Jayasuriya,16
69,1,B Lee,16
634,2,C Munro,16
5,1,STR Binny,16
596,1,JA Morkel,16
211,2,S Dhawan,16
125,2,PA Patel,16
125,2,A Flintoff,16
469,2,KP Pietersen,16
209,2,KP Pietersen,16
357,1,LRPL Taylor,16
306,2,JEC Franklin,16
553,2,AD Mathews,16
129,2,G Gambhir,16
117,1,S Vidyut,16
217,1,CA Pujara,16
479,2,AP Tare,16
122,1,MS Dhoni,16
473,2,Q de Kock,16
351,2,SC Ganguly,16
570,1,KK Nair,16
612,1,GJ Maxwell,16
612,1,AR Patel,16
475,2,GJ Bailey,16
626,2,M Vijay,16
405,2,CL White,16
540,1,KK Nair,16
281,2,G Gambhir,16
280,1,TM Dilshan,16
104,2,S Dhawan,16
321,1,SC Ganguly,16
410,1,AM Rahane,16
171,2,AA Bilakhia,16
1,1,DJ Hooda,16
1,1,BCJ Cutting,16
272,2,KC Sangakkara,15
3,1,AJ Finch,15
437,1,MK Tiwary,15
437,1,EJG Morgan,15
432,2,AB de Villiers,15
431,1,Yuvraj Singh,15
430,1,SR Tendulkar,15
296,2,M Kaif,15
330,2,BB McCullum,15
271,2,AM Rahane,15
619,1,RG Sharma,15
617,1,SR Watson,15
19,1,S Dhawan,15
22,2,HH Pandya,15
148,1,V Kohli,15
148,1,RE van der Merwe,15
440,1,S Dhawan,15
439,2,SR Tendulkar,15
150,1,SR Tendulkar,15
426,2,AJ Finch,15
425,2,Mandeep Singh,15
422,2,AJ Finch,15
27,1,MK Pandey,15
607,1,DR Smith,15
606,2,CA Lynn,15
27,1,SA Yadav,15
604,2,P Kumar,15
604,2,DR Smith,15
334,2,MS Dhoni,15
334,1,AM Rahane,15
169,1,GJ Bailey,15
454,2,AT Rayudu,15
138,1,GR Napier,15
453,1,MS Bisla,15
447,1,Harbhajan Singh,15
414,1,A Mishra,15
300,1,CL White,15
30,1,A Choudhary,15
602,1,SV Samson,15
31,1,KK Nair,15
600,2,JC Buttler,15
32,2,Anureet Singh,15
32,1,Yuvraj Singh,15
34,2,KA Pollard,15
39,2,CH Morris,15
586,1,KP Pietersen,15
270,1,DJ Hussey,15
170,2,DA Warner,15
410,2,DJ Bravo,15
171,2,AC Gilchrist,15
174,2,JH Kallis,15
469,2,KD Karthik,15
467,2,AM Rahane,15
466,2,DJG Sammy,15
465,2,JP Duminy,15
135,2,DJ Bravo,15
135,2,AM Nayar,15
457,2,DJ Bravo,15
338,1,MA Agarwal,15
224,1,SK Raina,15
224,1,MEK Hussey,15
225,2,MR Marsh,15
335,2,IK Pathan,15
334,2,S Badrinath,15
583,1,MM Sharma,15
579,1,DA Miller,15
578,2,MK Pandey,15
578,1,SV Samson,15
47,1,HH Pandya,15
48,1,R Tewatia,15
47,2,V Shankar,15
572,1,KV Sharma,15
219,1,SS Tiwary,15
280,2,P Kumar,15
268,1,TM Dilshan,15
569,1,WP Saha,15
569,1,Gurkeerat Singh,15
54,2,SPD Smith,15
342,2,Harbhajan Singh,15
342,1,LRPL Taylor,15
221,1,C Madan,15
401,1,DA Warner,15
177,1,S Sreesanth,15
398,2,BJ Hodge,15
398,1,P Kumar,15
126,1,GC Smith,15
472,1,GJ Maxwell,15
120,2,G Gambhir,15
281,2,MK Tiwary,15
281,1,MEK Hussey,15
563,2,DJ Hooda,15
563,1,DJ Bravo,15
56,2,KH Pandya,15
562,2,RG Sharma,15
215,2,IK Pathan,15
215,2,Yuvraj Singh,15
343,2,SK Raina,15
291,2,V Kohli,15
291,2,M Kaif,15
479,1,GJ Bailey,15
123,1,RS Bopara,15
124,2,JH Kallis,15
475,1,JA Morkel,15
179,2,L Balaji,15
180,2,AB de Villiers,15
394,1,MC Juneja,15
353,1,DB Das,15
267,1,DJ Jacobs,15
555,2,S Dhawan,15
61,1,PA Patel,15
551,2,P Negi,15
564,2,AR Patel,15
185,1,TM Dilshan,15
187,1,YK Pathan,15
491,1,WP Saha,15
484,1,BR Dunk,15
481,1,NV Ojha,15
547,2,MK Pandey,15
547,1,RA Jadeja,15
544,2,DA Miller,15
542,2,WP Saha,15
73,2,DPMD Jayawardene,15
210,2,A Symonds,15
290,2,Mandeep Singh,15
262,2,JD Ryder,15
495,1,S Rana,15
387,2,AC Gilchrist,15
387,1,MR Marsh,15
387,1,LRPL Taylor,15
384,2,MK Pandey,15
210,1,MJ Lumb,15
539,2,LMP Simmons,15
284,2,JD Ryder,15
77,2,RR Sarwan,15
532,1,WP Saha,15
65,2,Kamran Akmal,15
190,1,KC Sangakkara,15
384,1,KC Sangakkara,15
190,2,SK Raina,15
103,1,WP Saha,15
262,2,NL McCullum,15
105,1,LR Shukla,15
106,2,SD Chitnis,15
287,2,AC Blizzard,15
99,1,AB Agarkar,15
99,1,SC Ganguly,15
193,2,Yuvraj Singh,15
251,1,AG Paunikar,15
376,1,KC Sangakkara,15
375,1,YK Pathan,15
197,2,RV Uthappa,15
199,2,TL Suman,15
531,2,A Ashish Reddy,15
531,1,AD Mathews,15
528,1,GJ Maxwell,15
83,1,S Badrinath,15
85,1,MS Gony,15
203,2,AC Voges,15
204,2,TL Suman,15
374,1,RJ Harris,15
372,2,DA Warner,15
521,2,NV Ojha,15
286,2,CJ Ferguson,15
88,1,T Taibu,15
519,2,MA Agarwal,15
369,1,N Saini,15
631,2,NV Ojha,15
318,1,S Badrinath,15
318,1,F du Plessis,15
239,1,PP Chawla,15
314,2,YK Pathan,15
313,2,DJ Harris,15
313,2,Ankit Sharma,15
274,1,V Sehwag,15
14,2,BCJ Cutting,15
14,1,G Gambhir,15
621,2,MK Pandey,15
15,1,RR Pant,15
232,2,AC Gilchrist,15
232,1,M Vijay,15
232,2,RJ Harris,15
234,1,JA Morkel,15
235,1,JA Morkel,15
235,2,LR Shukla,14
236,1,JP Duminy,14
234,1,S Badrinath,14
325,1,Harmeet Singh,14
326,2,M Kaif,14
326,2,S Aravind,14
3,1,JJ Roy,14
240,2,DB Ravi Teja,14
316,1,KC Sangakkara,14
238,2,AT Rayudu,14
318,2,NV Ojha,14
626,2,MM Sharma,14
10,2,JC Buttler,14
9,2,DL Chahar,14
628,1,EJG Morgan,14
369,2,DA Warner,14
371,1,JA Morkel,14
250,2,IK Pathan,14
92,1,LR Shukla,14
91,2,JR Hopes,14
518,2,YK Pathan,14
521,1,SK Raina,14
287,1,PC Valthaty,14
198,2,SK Raina,14
202,2,MS Dhoni,14
203,1,AB McDonald,14
365,1,BJ Hodge,14
525,1,SA Abbott,14
85,1,SP Fleming,14
83,2,SR Watson,14
82,1,YV Takawale,14
367,1,AB de Villiers,14
196,1,CH Gayle,14
195,2,NV Ojha,14
378,2,P Negi,14
508,1,AP Tare,14
98,2,AC Gilchrist,14
514,2,R Dhawan,14
515,1,KA Pollard,14
515,2,BB McCullum,14
501,1,KA Pollard,14
502,2,GJ Maxwell,14
503,1,CH Gayle,14
289,1,SK Raina,14
505,1,R Dhawan,14
379,2,RG Sharma,14
192,1,R Dravid,14
381,1,MS Dhoni,14
382,2,EJG Morgan,14
67,1,PA Patel,14
77,2,Yuvraj Singh,14
538,2,AB de Villiers,14
285,2,J Botha,14
538,2,RR Rossouw,14
539,2,UBT Chand,14
358,1,SC Ganguly,14
358,2,R Dravid,14
359,1,Azhar Mahmood,14
207,1,S Dhawan,14
190,1,M Kaif,14
385,1,MDKJ Perera,14
493,2,RG Sharma,14
494,2,R Ashwin,14
108,2,DPMD Jayawardene,14
497,2,G Gambhir,14
497,2,MK Pandey,14
261,2,J Botha,14
498,2,R Shukla,14
353,2,SPD Smith,14
354,1,J Botha,14
211,2,SS Tiwary,14
248,2,SS Tiwary,14
249,1,B Chipli,14
211,1,M Vijay,14
211,1,MEK Hussey,14
209,2,R Dravid,14
74,2,JH Kallis,14
66,1,Y Venugopal Rao,14
500,1,KL Rahul,14
481,2,RR Rossouw,14
481,2,Yuvraj Singh,14
114,2,SP Fleming,14
491,1,GJ Maxwell,14
491,1,MG Johnson,14
388,2,A Ashish Reddy,14
389,1,STR Binny,14
389,2,MK Tiwary,14
185,2,S Badrinath,14
186,2,DPMD Jayawardene,14
282,1,SR Tendulkar,14
566,1,DA Miller,14
551,2,RA Jadeja,14
64,1,Y Venugopal Rao,14
64,2,SC Ganguly,14
64,1,SB Bangar,14
62,1,SK Warne,14
351,1,SL Malinga,14
351,2,MJ Clarke,14
352,1,M Vijay,14
185,2,M Vijay,14
395,1,RT Ponting,14
252,1,MS Dhoni,14
474,2,SK Raina,14
124,2,P Kumar,14
124,1,SB Styris,14
292,2,TL Suman,14
217,2,LRPL Taylor,14
346,2,SR Tendulkar,14
248,2,AUK Pathan,14
248,2,JJ van der Wath,14
58,2,PA Patel,14
562,2,AT Rayudu,14
56,2,HH Pandya,14
480,1,KP Pietersen,14
470,2,MS Dhoni,14
472,1,DA Miller,14
472,1,WP Saha,14
473,1,AT Rayudu,14
259,2,PC Valthaty,14
473,2,KM Jadhav,14
401,1,BJ Rohrer,14
176,2,AA Jhunjhunwala,14
223,2,MK Pandey,14
223,2,V Kohli,14
310,1,M Kartik,14
567,1,LMP Simmons,14
570,1,SPD Smith,14
268,1,SS Tiwary,14
570,2,RV Uthappa,14
49,1,JP Faulkner,14
45,2,G Gambhir,14
402,2,MR Marsh,14
175,2,Anirudh Singh,14
455,1,BB Samantray,14
457,1,Harbhajan Singh,14
407,1,AM Rahane,14
610,2,MC Henriques,14
611,1,NLTC Perera,14
41,2,SS Iyer,14
40,2,BA Stokes,14
37,2,HH Pandya,14
591,1,RA Jadeja,14
169,2,IK Pathan,14
142,2,Yuvraj Singh,14
446,2,RE van der Merwe,14
447,1,RG Sharma,14
141,1,M Vijay,14
448,1,V Kohli,14
450,2,R Dhawan,14
451,2,DPMD Jayawardene,14
295,2,DT Christian,14
228,2,JA Morkel,14
229,1,R Sharma,14
333,1,N Saini,14
311,1,OA Shah,14
226,2,JH Kallis,14
603,2,V Kohli,14
27,1,G Gambhir,14
609,2,NLTC Perera,14
416,1,A Ashish Reddy,14
168,1,Niraj Patel,14
168,1,RA Jadeja,14
418,2,G Gambhir,14
423,1,KA Pollard,14
423,1,SR Tendulkar,14
151,2,B Lee,14
149,2,K Goel,14
275,1,EJG Morgan,14
625,1,JP Duminy,14
614,1,RV Uthappa,14
614,2,SK Raina,14
18,2,G Gambhir,14
616,1,DJ Hooda,14
17,2,SR Watson,14
619,1,Harbhajan Singh,14
16,1,JJ Roy,14
328,2,J Botha,14
441,1,R Vinay Kumar,14
441,2,G Gambhir,14
443,1,IK Pathan,14
443,1,MC Juneja,14
428,2,PA Patel,14
435,1,RA Jadeja,14
435,2,DW Steyn,14
4,2,M Vohra,14
4,2,WP Saha,14
632,2,SR Watson,14
319,2,KK Cooper,14
273,2,AM Nayar,14
634,1,Bipul Sharma,14
1,1,DA Warner,14
5,2,SV Samson,13
274,1,NV Ojha,13
274,1,DA Warner,13
6,1,Basil Thampi,13
628,1,B Kumar,13
627,1,JO Holder,13
318,1,RA Jadeja,13
240,2,DW Steyn,13
297,1,S Badrinath,13
297,1,JA Morkel,13
434,2,YK Pathan,13
152,2,SK Raina,13
154,1,Yashpal Singh,13
433,1,DA Warner,13
432,2,CH Gayle,13
156,2,MV Boucher,13
147,2,DJ Bravo,13
439,2,GJ Maxwell,13
151,1,HH Gibbs,13
437,1,R Bhatia,13
428,1,IK Pathan,13
159,1,SK Raina,13
422,1,WP Saha,13
419,1,BJ Rohrer,13
417,2,TM Dilshan,13
168,2,AB Agarkar,13
448,2,DJ Hussey,13
141,2,G Gambhir,13
141,1,SB Jakati,13
141,2,TM Dilshan,13
413,2,AT Rayudu,13
300,2,PP Chawla,13
412,2,M Morkel,13
170,2,A Mishra,13
407,1,BJ Hodge,13
406,1,SP Narine,13
406,1,MK Tiwary,13
175,1,BJ Hodge,13
127,1,P Kumar,13
131,1,JA Morkel,13
465,1,M Manhas,13
464,1,AM Rahane,13
460,2,CA Pujara,13
134,2,KP Pietersen,13
458,1,SA Yadav,13
175,2,RG Sharma,13
302,2,SS Tiwary,13
301,1,CA Ingram,13
300,2,SE Marsh,13
401,3,AB de Villiers,13
401,2,CH Gayle,13
400,2,YK Pathan,13
399,2,JA Morkel,13
474,2,MS Dhoni,13
474,1,Y Venugopal Rao,13
125,2,JA Morkel,13
473,1,CJ Anderson,13
472,2,CA Lynn,13
126,3,CH Gayle,13
126,2,LR Shukla,13
